FIPS,Cancer_Incidence,Population_Size,Population_Density,Poverty,White,Black,Hispanic,Native_American,Asian,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured,Prim_Care_Phys_Rate,Dentist_Rate,Unemployed,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Salm_Rpt,Shig_Rpt,Toxic_Chem,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind
40153,361.3,19088,15,12.8,94.2,1.7,5.9,2.6,0.5,28,84.1,29.8,30.8,26.7,9,2893,57.6,47.2,340,1176,856,0,25,5,883167,1,1,1,1
08009,361.3,4069,2,15.9,97.9,0,9.2,0.8,0.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1043,98.3,24.6,90,304,303,0,2,1,-2222,1,1,1,1
26059,361.3,47066,79,10,98,0.6,1.4,0.3,0.4,23.8,81.5,33.1,-1111.1,27.7,10.9,5299,31.9,23.4,1665,2638,3007,2,20,10,344873,1,1,1,1
29119,361.2,22844,42,16.9,93.6,0.3,11.8,2.5,0.9,25.9,-1111.1,18.4,-1111.1,-1111.1,2.9,4550,4.4,21.9,506,1433,1071,1,12,11,298271,1,1,1,1
49005,361.1,98055,84,11.4,95.4,0.5,8,0.6,2.6,16.5,77.2,18.4,15.8,6.2,5,13809,51,51,1983,6867,4213,42,60,11,272901,1,1,1,1
51121,360.9,84303,217,15.1,89.8,4,1.9,0.2,4.8,16.9,77,23.6,17.1,17.9,4.6,9215,73.5,28.5,1354,4958,6176,7,55,10,2940483,1,1,1,1
51059,360.9,1006529,2548,5.8,72.5,9.3,12.2,0.3,15.5,14.6,71.5,15.1,19.4,14.7,3.6,119712,129.7,57.7,14902,55685,44914,19,568,162,21247,1,2,1,1
48061,360.8,378311,418,29.5,97.5,0.8,85.9,0.6,0.7,39.2,80.2,32,23.2,13.9,10.2,104791,61.9,16.7,10576,17635,16282,3,218,400,47940,1,1,1,1
48177,360.6,19587,18,18.8,90.1,8.1,42.8,0.9,0.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4474,45.9,20.4,399,1012,835,0,30,25,10,1,1,1,1
48413,360.3,2742,2,16.4,97.1,2.4,46.5,0,0.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,638,36.5,0,58,145,123,0,10,2,18720,1,1,1,1
48043,359.9,9079,1,17.5,95.6,2.1,42.8,1,0.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1937,66.1,22,188,493,453,1,4,1,-2222,1,1,1,1
12051,359.9,39561,34,18,84.2,13.5,45.7,1.4,0.6,-1111.1,-1111.1,-1111.1,-1111.1,23.5,7.6,8529,30.3,17.7,1289,1936,2232,0,83,69,899227,1,1,1,1
28129,359.6,16058,25,16.4,76.4,23.2,0.8,0.1,0.2,38,-1111.1,20.6,-1111.1,28.4,9.6,2827,24.9,6.2,459,936,730,0,19,5,337397,1,1,1,1
16025,359.5,1050,1,7.4,98.3,1,5.9,0.1,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,186,0,0,24,71,45,0,0,0,-2222,1,1,1,1
35015,358.8,51437,12,17.5,95,1.9,40.8,1.5,0.8,30.7,80.9,29.9,27.4,25.2,9.4,11664,40.8,27.2,1216,3196,3137,0,43,7,330098,1,1,1,1
49027,358.7,12284,2,11.7,97.2,0.2,10.9,1.5,0.6,26.5,84.7,22.9,27.1,12.3,6,2387,73.3,65.1,271,856,476,5,27,4,2108401,1,1,1,1
35047,358.4,29530,6,21.7,94.9,1.2,77,2.2,0.9,26.7,81.8,21.5,19.1,26.5,7,7797,84.7,16.9,888,1877,1896,0,19,12,-2222,1,1,1,1
08085,358.4,37482,17,12.3,96.3,0.6,16.5,1.3,0.7,28.6,76.8,18,21.3,21.4,4.2,6477,72,56,887,2676,2851,4,35,1,93712,1,1,1,1
08029,358.1,29947,26,13.2,97.1,0.6,12.5,0.9,0.4,24.5,75.8,17.8,26.9,21.8,7.4,5244,66.8,36.7,735,2204,2272,3,19,7,1427,1,1,1,1
26005,358.1,113174,137,8.4,96.4,1.5,6.3,0.5,0.8,19.9,82.5,22.5,23.5,27.7,6.7,10617,30.9,20.3,3343,6228,7113,6,25,14,558935,1,2,1,1
31103,358.1,902,1,13.1,99.8,0,4.7,0.2,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,316,0,0,15,55,30,2,0,0,-2222,1,1,1,1
13191,357.8,11068,26,17.4,64.3,34.3,1,0.4,0.4,28.8,-1111.1,-1111.1,-1111.1,23.2,9.8,2264,9,18.1,280,658,541,0,29,3,1120,1,1,1,1
35005,357.6,61860,10,21.3,94.2,2.6,46.5,1.3,0.9,30.2,81.1,24.1,27.2,23.9,9.4,15927,72.7,25.9,1596,3806,3881,1,62,23,12338,1,1,1,1
46071,357,2858,2,25.9,45.2,0,0.8,53.9,0.1,22.7,75.8,-1111.1,-1111.1,20.2,12.2,776,0,35,88,143,111,0,3,2,-2222,1,1,1,1
49039,356.8,24044,15,13.5,96.3,0.5,8,1,1.5,18.7,81.2,19.4,22.9,10.7,6.1,4685,62.4,41.6,576,1679,966,7,50,2,-2222,1,1,1,1
48249,356.7,40951,47,22,97.4,0.9,76.9,0.8,0.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8.5,9254,39.1,14.7,1101,2056,1810,2,49,43,-2222,1,1,1,1
26151,355.9,44752,46,11.7,98.1,0.5,2.7,0.3,0.3,27.7,84.6,28.6,-1111.1,32.5,5,5478,33.5,31.3,1772,2518,2781,1,11,1,131750,1,1,1,1
46089,355.7,2617,2,13.9,99.5,0,0.2,0.3,0.2,23.3,-1111.1,26.6,35.8,16,12.8,339,76.4,38.2,53,152,85,2,5,0,-2222,1,1,1,1
29199,355.7,4928,11,13,99.4,0.2,0.8,0,0.2,-1111.1,-1111.1,-1111.1,-1111.1,18,5.7,877,20.3,20.3,97,317,236,1,1,7,-2222,1,1,1,1
49025,355.7,6202,2,9,98,0.1,2.6,1.4,0.3,14.2,-1111.1,-1111.1,-1111.1,18.8,5.1,1127,64.5,16.1,163,475,231,0,6,0,-2222,1,1,1,1
48279,355.5,14467,14,19.4,94.1,4.3,47.5,1.1,0.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,3355,27.6,27.6,364,738,618,10,18,17,1561263,1,1,1,1
31045,355.3,8636,6,16,93.5,1.2,2.6,3.9,0.3,17.5,84,19.5,20.5,14.7,8.3,1397,81.1,57.9,151,534,443,2,7,3,-2222,1,1,1,1
12047,355.2,13983,27,21.8,62.5,36.5,8.3,0.5,0.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2415,57.2,21.5,219,758,771,0,27,5,403467,1,1,1,1
04003,355,126106,20,16.3,90.1,4.4,30.8,1.3,2.1,22.8,72.7,23.8,26,20.2,9.1,23944,42,28.5,2737,6938,7031,1,44,26,652746,1,1,1,1
48383,355,2995,3,12.7,95,3.8,50.4,0.7,0.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,673,66.8,33.4,64,148,131,0,3,4,-2222,1,1,1,1
13309,354.7,6706,23,24,65.4,33.6,4.6,0.7,0.1,-1111.1,81.4,27.8,-1111.1,19.7,8.9,1183,14.9,0,166,429,366,0,24,17,-2222,1,1,1,1
31167,354.6,6534,15,7.8,98.5,0.4,2.8,0.5,0.2,20,-1111.1,24.5,-1111.1,25.5,1.7,846,0,0,115,384,248,0,0,0,11276494,1,1,1,1
29009,354.5,35599,46,14.9,96.8,0.3,6.9,0.9,0.8,25,80.7,26.8,-1111.1,21.7,11.5,6158,61.8,22.5,855,2321,1651,4,22,8,208090,1,1,1,1
35025,354.4,56719,13,18.6,92.1,5.1,44.2,1.2,0.6,34.6,78.6,27.5,22.4,29,7.3,12482,42.3,17.6,1154,3432,3525,0,27,21,224670,1,1,1,1
29185,354.3,9686,14,16.7,97.9,0.4,1,0.5,0.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1623,72.3,20.6,251,668,443,0,10,4,-2222,1,1,1,1
02070,353.9,4926,0,18.1,23.5,0.5,2.5,71.3,0.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1133,182.7,101.5,218,233,365,0,0,0,-2222,1,1,1,1
37073,353.8,11224,33,13.7,62.3,36.3,0.8,0.5,0.6,-1111.1,90.4,-1111.1,-1111.1,9.1,14.1,1357,17.8,8.9,201,653,755,0,11,2,-2222,1,1,1,1
06035,353.5,34751,8,14.9,84.3,9.5,14.9,3.1,1.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4118,51.8,63.3,993,1930,2571,2,0,0,-2222,1,1,1,1
48369,353.3,9754,11,14.6,95.7,2,56.2,1.4,0.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2298,30.8,20.5,197,476,420,3,23,9,1829503,1,1,1,1
51045,353.2,5154,16,9.6,98.9,0.5,0.3,0.2,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,441,0,19.4,93,298,231,1,4,1,-2222,1,1,1,1
05133,353.2,16456,29,17.8,92.4,4.4,26.5,2,0.3,42.4,79.1,25.1,19.3,26.1,8.2,3682,60.8,18.2,315,989,898,1,24,23,18033,1,1,1,1
48297,353,11717,11,17.8,96.6,2.6,40.5,0.3,0.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1905,17.1,17.1,263,659,520,0,16,0,291581,1,1,1,1
29125,352.8,8989,17,12.2,98.2,0.4,1.3,0.6,0.1,18.1,-1111.1,-1111.1,-1111.1,-1111.1,4.1,1269,11.1,22.2,226,595,421,1,7,41,1122,1,1,1,1
51510,352.6,135337,8915,8.8,70.7,21.7,13.4,0.4,5.4,18.6,67.6,15.9,18.4,18.6,7.6,17104,120.4,65.8,2308,8049,5557,4,71,26,1797498,1,2,1,1
48463,351.8,26955,17,23.4,97.5,0.9,67.3,0.8,0.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7199,40.8,22.3,710,1329,1174,3,33,24,58,1,1,1,1
38029,351.7,3845,3,13.1,99.4,0.1,1.5,0.1,0.4,32,-1111.1,31.4,-1111.1,13.4,8.9,673,0,26,99,226,109,1,6,0,-2222,1,1,1,1
35045,351.4,126208,23,18.4,56.1,0.8,15.9,40.9,0.5,21.6,77.6,22.3,21.7,23.5,5.9,29795,53.9,30.9,3026,7501,8006,1,51,13,12401997,1,1,1,1
48447,351.3,1618,2,12.9,98.9,0.1,10.9,0.4,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,280,61.8,0,35,91,69,0,2,0,-2222,1,1,1,1
29087,351.3,5081,11,11.8,98.9,0.2,0.5,0.5,0.1,-1111.1,-1111.1,22.3,-1111.1,20.1,2.7,742,39.4,19.7,120,346,239,0,7,0,98306,1,1,1,1
31183,351.1,820,1,12.3,99.8,0,0.6,0.2,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,235,0,0,14,49,31,0,1,0,-2222,1,1,1,1
26127,351.1,28473,53,13.4,97.2,0.6,13.8,1,0.3,-1111.1,-1111.1,25,-1111.1,-1111.1,12.1,4193,17.6,38.6,1134,1580,1817,3,13,5,3070,1,1,1,1
35009,350.9,45846,33,18.7,86,7.4,33.3,1.5,2.6,26.4,80.8,22.4,18.6,25.1,5.3,10615,54.5,45.8,946,2725,2789,1,72,31,12828,1,1,1,1
48237,350.9,9064,10,14.1,92.6,5.5,9.9,0.7,0.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1311,33.1,22.1,184,498,409,0,7,1,12542,1,1,1,1
48079,350.8,3289,4,22.7,92.3,6.1,48.3,1.1,0.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,991,0,0,97,164,148,0,6,0,-2222,1,1,1,1
31063,350.8,2795,3,10.6,98.9,0.1,1.2,0.3,0.3,20.1,-1111.1,26.5,-1111.1,18.9,6.7,485,0,0,46,172,114,1,0,0,-2222,1,1,1,1
48425,350.7,7578,40,10.1,98,0.5,15.4,0.7,0.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1145,79.2,13.2,186,403,328,0,10,11,-2222,1,1,1,1
46021,350.4,1565,2,10.8,98.9,0,0.3,0.7,0.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,308,0,0,36,91,53,6,2,0,0,1,1,1,1
72001,350.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16081,350.2,7467,17,9,98.3,0.3,13.8,0.6,0.6,10.2,74.4,17.8,16.5,12.1,5.3,1357,26.8,26.8,123,444,302,5,4,2,-2222,1,1,1,1
53001,350,16803,9,15.8,96.5,0.7,50.4,1.2,0.9,23.2,-1111.1,34.5,22.1,17.3,15.4,4102,65.5,41.7,581,896,1094,3,16,6,4906,1,1,1,1
08105,349.7,12227,13,16.6,96.7,0.8,37.4,1.6,0.5,-1111.1,-1111.1,-1111.1,-1111.1,17,-1111.1,3061,49.1,40.9,388,858,951,2,21,10,0,1,1,1,1
35033,349.2,5107,3,21.2,98,0.4,78.7,1.4,0.2,21.1,87.5,20.6,-1111.1,24.7,15.5,1547,0,19.6,245,338,323,0,5,1,-2222,1,1,1,1
46075,349.2,1033,1,12.3,96.3,0,0.9,3,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,225,0,0,24,60,36,2,0,4,-2222,1,1,1,1
54023,349,11673,24,14.4,98.5,0.8,0.6,0.2,0.2,29.4,76.2,24.8,-1111.1,20.9,10.3,1429,51.4,34.3,305,877,462,2,18,0,2733624,1,1,1,1
16071,349,4209,4,10.3,99.4,0.1,2.4,0.4,0.1,29.2,87.3,23.8,-1111.1,16.6,7.1,684,23.8,23.8,54,262,188,2,2,0,-2222,1,1,1,1
06011,348.6,21095,18,13,93.5,1,49.1,2.4,2.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4736,42.7,23.7,1249,1034,1445,1,0,0,164422,1,1,1,1
48493,348.5,37529,47,12,96.2,2,37.7,0.7,0.6,21.1,-1111.1,-1111.1,-1111.1,19.3,5.8,5454,24,13.3,787,1968,1656,0,27,11,232,1,1,1,1
48017,348.2,6726,8,17.9,97,1.7,51.1,0.9,0.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1665,74.3,44.6,181,333,286,0,14,21,-2222,1,1,1,1
48045,348.2,1644,2,15.7,96.2,3.1,26.5,0.5,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,471,0,0,41,87,70,0,5,0,-2222,1,1,1,1
26115,348.2,153935,279,7.3,95.7,2.2,2.4,0.3,0.6,21.8,84,26,30.7,24.4,7.1,13943,35.1,25.3,4668,8621,9734,2,44,5,19053219,1,1,1,1
04005,347.5,123866,7,15.6,66.1,1.3,11.6,29.9,1.2,14.8,71,16.5,17.2,19.6,4.2,22678,87.2,58.9,3544,6647,7642,10,163,89,1660634,1,1,1,1
12133,347.1,22299,38,17.1,82.5,13.9,2.4,1.4,0.6,35.4,80.2,32.7,-1111.1,20,13.4,3573,35.9,22.4,361,1216,1176,0,22,8,-2222,1,1,1,1
40135,346.9,40868,61,18.2,69.7,1.8,2.6,19.7,0.4,33.1,84.8,27.7,36.5,26.8,10.2,8039,14.7,31.8,978,2469,1812,0,21,4,40436,1,1,1,1
16065,346.9,30975,66,15.5,97.3,0.4,4.2,0.4,1,16.1,78.8,19.3,13.3,3.6,3.2,5314,61.3,42,360,1759,1936,3,22,4,5,1,1,1,1
51600,346.2,21963,3481,5.5,77.3,6.5,13.1,0.4,14.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2719,259.5,377.9,358,1285,990,0,0,0,7075,1,1,1,1
48185,346.1,25192,32,16.8,80.4,18.3,17.5,0.4,0.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,3899,31.8,19.8,616,1366,1046,1,21,13,99385,1,1,1,1
41025,345.4,6898,1,13.5,94.1,0.2,3.5,3.9,0.7,-1111.1,-1111.1,-1111.1,-1111.1,19.8,8.2,1420,58,43.5,313,507,494,1,4,0,98551,1,1,1,1
35039,345.3,40828,7,17.9,82.8,0.7,71.5,15.5,0.5,28.3,78.9,19.7,16.8,25.4,7.7,10402,49,22,1373,2518,2464,0,31,9,-2222,1,1,1,1
08065,345.1,7738,21,11.6,96.5,0.4,41.3,1.9,0.9,12.1,86.9,-1111.1,-1111.1,-1111.1,1.9,1460,38.8,51.7,215,530,604,2,7,4,-2222,1,1,1,1
35006,345,27620,6,21.3,55.7,1.5,33.2,41.5,0.5,28.3,82.9,26.6,17.5,23.7,10.5,6608,54.3,25.3,703,1692,1708,0,22,33,-2222,1,1,1,1
48507,344.8,11796,9,32.7,97.4,1,91.3,1,0.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4137,25.4,8.5,455,571,535,0,13,23,-2222,1,1,1,1
40127,344.7,11693,8,20,78.4,1,1.9,16.1,0.2,34.5,-1111.1,24.2,-1111.1,41.8,8.4,2879,25.7,25.7,263,720,515,0,14,5,751,1,1,1,1
04021,344.7,229549,43,14.6,86.9,3.5,29.6,7.4,1.1,26.9,73.8,26.7,28.3,21.8,10.6,33439,21.3,10,4531,12759,12869,5,121,119,1603192,1,2,2,1
08037,343.5,47530,28,6.4,97.3,0.6,26.9,0.6,1,15,71.9,13.8,15.5,14.2,0.5,7789,92.6,35.8,1098,3419,3523,4,41,14,0,1,1,1,1
12065,342.3,14490,24,16.2,62.8,36,3.6,0.4,0.4,16.4,-1111.1,18.4,-1111.1,16.3,6.3,1923,41.4,13.8,219,810,762,1,29,12,-2222,1,1,1,1
08007,342.2,11886,9,11,96.5,0.4,15.2,1.6,0.5,-1111.1,90.9,-1111.1,-1111.1,-1111.1,3.9,2149,67.3,25.2,289,883,920,2,6,1,-2222,1,1,1,1
22107,341.9,6125,10,28.7,42.8,56.7,2.2,0,0.2,-1111.1,-1111.1,-1111.1,-1111.1,15.1,4.9,1711,16.3,0,316,326,347,0,6,0,-2222,1,1,1,1
12067,341.8,7953,15,18.9,82.1,16.7,11.9,0.7,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1190,25.1,12.6,98,441,444,0,22,5,1598,1,1,1,1
29153,341.7,9490,13,18.1,98.5,0.2,1.1,0.5,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,14.4,1939,21.1,21.1,243,656,438,2,10,5,-2222,1,1,1,1
51077,341.3,16366,37,14.9,97.4,2.1,2.2,0.1,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,5.5,2177,12.2,24.4,365,975,722,0,22,0,1040,1,1,1,1
35049,341.1,140855,74,12.3,92.8,1.1,49,3.5,1.2,18.1,75.5,14.7,18.6,19.7,4.2,26794,116.4,47.6,3213,9287,8487,4,50,30,0,1,1,1,1
48389,341,11638,4,27.1,96.3,2.5,73.1,0.7,0.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,3269,43,25.8,347,592,540,0,11,4,-2222,1,1,1,1
53019,340.2,7542,3,16.6,80.5,0.2,2.8,17,0.3,24.1,-1111.1,19.6,-1111.1,-1111.1,11.2,1478,13.3,13.3,277,465,518,0,3,0,54400,1,1,1,1
04011,340.2,7521,4,11.2,96.2,0.8,46.4,1.9,0.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,5,1082,39.9,13.3,199,398,415,0,6,1,5390247,1,1,1,1
26023,340,46460,92,11.2,94.8,3.4,4,0.5,0.5,26.8,82.5,28.4,-1111.1,30.8,6.7,5805,36.6,34.4,1581,2629,2857,3,53,4,817634,1,1,1,1
13141,339.6,9643,20,23.7,23.1,76.6,0.6,0.2,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1607,20.7,0,279,597,507,1,19,8,-2222,1,1,1,1
16031,339.2,21324,8,14.6,97.6,0.3,20.9,0.9,0.4,24.6,76,21.5,21.1,17.5,6.6,5177,46.9,51.6,466,1252,922,15,31,35,2396305,1,1,1,1
48009,339.2,9095,10,9.1,97.7,0.4,6.3,0.6,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1144,11,0,179,482,397,1,10,6,-2222,1,1,1,1
40077,339.1,10635,15,19,75.2,1.3,2,18.4,0.2,33.7,89.1,34,-1111.1,30.5,10.2,2174,112.8,47,223,648,505,1,10,12,0,1,1,1,1
13093,339,11749,30,21.1,49,49.7,4.5,0.1,0.9,-1111.1,-1111.1,18.8,-1111.1,-1111.1,3.1,2412,34,17,339,704,610,0,13,11,167126,1,1,1,1
51167,338.4,28949,61,16.7,98.7,0.9,0.6,0.1,0.1,29.9,76.9,29.8,36.3,28.6,7.7,3941,31.1,13.8,709,1701,1323,0,18,2,3071414,1,1,1,1
06091,338,3434,4,9.2,96.9,0.3,8.4,1.8,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,441,0,29.1,134,189,239,0,0,0,-2222,1,1,1,1
26083,337.6,2195,4,9.4,97.8,1.9,0.5,0,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,220,0,45.6,112,132,132,1,2,0,-2222,1,1,1,1
49015,337.2,10711,2,11.6,97.9,0.3,6,0.8,0.4,21.5,81.6,23.6,21.7,19.6,5.2,1697,0,9.3,287,766,412,1,8,1,3794496,1,1,1,1
48385,337,3031,4,20.6,98.3,0.2,23.2,0.7,0.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,835,33,0,65,169,129,0,2,1,-2222,1,1,1,1
55037,336.9,4974,10,8.4,98.8,0.3,0.5,0.3,0.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,513,0,20.1,172,340,255,0,0,0,-2222,1,1,1,1
30107,336.9,2037,1,20.1,97.3,0.2,1.3,1.4,0.4,-1111.1,-1111.1,-1111.1,-1111.1,19,3.4,517,98.2,49.1,43,143,103,0,1,0,-2222,1,1,1,1
49009,336.4,943,1,6.2,98,1.2,5.5,0.8,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,122,0,0,27,77,34,0,0,0,-2222,1,1,1,1
16041,336.3,12371,19,9.7,99.1,0.1,6.7,0.5,0.2,19.8,82.8,17.7,18.3,9.2,5.3,2263,32.3,48.5,189,710,538,4,12,8,-2222,1,1,1,1
04007,336.3,51663,11,17.1,83.5,0.7,16.3,14.6,0.6,32.7,74.2,24.5,34.5,25.6,8.8,10361,75.5,27.1,1276,2899,2771,0,45,15,40671487,1,2,1,1
39075,336.1,41567,98,10.1,99.2,0.4,0.8,0,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6063,52.9,24.1,812,2502,2038,2,19,0,14050,1,1,1,1
08113,336.1,7213,6,8.7,97.4,0.3,8.7,0.8,1.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,951,124.8,27.7,228,564,516,0,5,2,-2222,1,1,1,1
48417,335.7,3167,3,12.9,98.7,0.8,9.3,0.4,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,612,63.2,31.6,60,173,136,0,4,3,1036,1,1,1,1
35019,335.2,4369,1,20.9,96.2,1.5,79.2,1.3,1,-1111.1,91.7,20.1,-1111.1,-1111.1,-1111.1,1164,22.9,0,141,292,274,0,6,3,-2222,1,1,1,1
04017,335.1,108432,11,21.4,48.5,1.1,8.7,48.8,0.4,23.7,75.4,25.1,27.1,19.8,8.8,22206,49.8,24,3140,5446,6271,0,74,72,3838655,1,1,1,1
39121,334.8,14156,35,12.2,92.4,7.1,0.6,0.2,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1329,7.1,7.1,482,1025,779,0,10,0,27404,1,1,1,1
26105,334.5,28986,59,11.3,97,0.8,3.4,0.9,0.2,21.4,-1111.1,32.9,-1111.1,22.8,5.8,3637,41.4,31,1147,1677,1789,1,5,5,113609,1,1,1,1
35041,333.2,18238,7,21.5,94.9,2.3,35.3,1.4,0.8,33.8,81.4,20.5,22.5,24.1,6.8,4828,21.9,16.4,388,1106,1256,2,55,13,1684,1,1,1,1
56015,332.8,12243,6,14.6,98.1,0.2,9,1,0.3,25.1,77.5,24,29.7,21,7.4,2424,81.7,24.5,256,897,577,12,18,3,139,1,1,1,1
48323,332.6,51181,40,29.8,96.7,0.8,95.2,1.6,0.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,11.2,17347,43,2,2566,2350,2210,1,20,26,1,1,1,1,1
48359,332.4,2118,1,13.2,95,2.8,12.6,1.4,0.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,472,0,0,46,102,96,0,1,6,-2222,1,1,1,1
26037,332.1,69329,121,5.6,96.5,1.3,2.6,0.4,0.7,21.7,78.5,25.8,26.5,19.2,7.8,5240,27.4,26,1885,3864,4383,1,32,6,17941,1,1,1,1
26071,332.1,12299,11,11.6,96.8,1.4,0.6,1,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,3.2,1284,48.8,40.7,420,744,762,0,2,3,-2222,1,1,1,1
51035,332,29438,62,13.9,99,0.6,2,0.1,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.6,4035,30.6,27.2,787,1745,1319,0,12,4,136624,1,1,1,1
48131,331.3,12578,7,25.2,98.4,0.7,88,0.7,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,3073,0,0,337,645,557,0,15,9,-2222,1,1,1,1
29149,330.9,10403,13,18.5,95.3,0.1,1.2,2.5,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6.7,2268,0,9.6,228,700,482,0,8,6,-2222,1,1,1,1
48505,330.6,13373,13,27,98.4,0.5,87.6,0.4,0.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,3605,29.9,7.5,335,635,577,0,22,12,-2222,1,1,1,1
13235,330.6,9737,39,16.8,66.3,32.4,4.4,0.3,0.7,23,-1111.1,27.7,-1111.1,17.8,7.3,1513,102.7,30.8,253,602,488,1,16,2,66357,1,1,1,1
48489,330.4,20382,34,30.2,96.5,2.5,86.6,0.7,0.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6140,24.5,14.7,734,994,925,0,38,37,-2222,1,1,1,1
48025,330.4,32873,37,24.6,87.7,10.7,55.6,0.6,0.8,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,11.2,5576,33.5,24.3,793,1807,1575,0,37,59,-2222,1,1,1,1
49055,330.3,2450,1,11.5,98.9,0.2,2.7,0.4,0.4,-1111.1,-1111.1,14.4,-1111.1,7.4,4.9,626,0,40.8,77,176,86,0,2,0,172,1,1,1,1
31061,330.2,3421,6,11.6,99.3,0,0.7,0.4,0.1,-1111.1,90.3,-1111.1,-1111.1,22,11.7,480,58.5,58.5,63,216,127,1,5,0,-2222,1,1,1,1
16007,330.2,6176,6,11.2,98.8,0.3,2.3,0.6,0.2,26,79.3,24.7,27.8,18.2,7.1,1121,64.8,32.4,125,386,277,1,2,1,-2222,1,1,1,1
40129,329.7,3311,3,12.5,92.4,0.3,3.4,6.9,0.2,-1111.1,-1111.1,-1111.1,-1111.1,14.4,6.4,746,0,30.2,52,209,141,1,13,0,-2222,1,1,1,1
08025,329.3,5401,7,25.5,88.7,7.3,23.3,2.7,0.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,889,18.5,0,130,420,449,1,10,3,-2222,1,1,1,1
