FIPS,Cancer_Incidence,Population_Size,Population_Density,Poverty,White,Black,Hispanic,Native_American,Asian,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured,Prim_Care_Phys_Rate,Dentist_Rate,Unemployed,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Salm_Rpt,Shig_Rpt,Toxic_Chem,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,a_ccl4,a_cl_ln,a_cn_ln,a_diesel_ln,a_eox_ln,a_pb_ln,a_pm10_mean_ln,a_pm25_mean,a_so2_mean_ln,a_no2_mean_ln,a_co_mean_ln,a_o3_mean_ln,a_teca_ln,w_112tca_ln,a_dbcp_ln,a_tdi_ln,a_2clacephen_ln,a_2np_ln,a_pnp_ln,a_ch3cn_ln,a_acetophenone_ln,a_acrolein_ln,a_acrylic_acid_ln,a_c3h3n_ln,a_sb_ln,a_benzidine_ln,a_benzyl_cl_ln,a_be_ln,a_biphenyl_ln,a_dehp_ln,a_bromoform_ln,a_cd_ln,a_cs2_ln,a_cs_ln,a_c6h5cl_ln,a_chloroform_ln,a_chloroprene_ln,a_cr_ln,a_cresol_ln,a_cumene_ln,a_dbp_ln,a_dmf_ln,a_me2_phthalate_ln,a_me2so4_ln,a_ech_ln,a_etacrylate_ln,a_etcl_ln,a_edb_ln,a_edc_ln,a_egly_ln,a_edcl2_ln,a_glycol_ethers_ln,a_hcb_ln,a_hcbd_ln,a_hccpd_ln,a_hexane_ln,a_n2h2_ln,a_hcl_ln,a_isophorone_ln,a_mn_ln,a_hg_ln,a_meoh_ln,a_mibk_ln,a_mma_ln,a_mecl_ln,a_mehydrazine_ln,a_mtbe_ln,a_nitrobenzene_ln,a_dma_ln,a_otoluidine_ln,a_pahpom_ln,a_pcp_ln,a_ph3_ln,a_p_ln,a_pcbs_ln,a_procl2_ln,a_proo_ln,a_quinoline_ln,a_se_ln,a_cl4c2_ln,a_toluene_ln,a_c2hcl3_ln,a_etn_ln,a_vyac_ln,a_vycl_ln,a_11dce_ln
19107,65,11157,19,10,99.3,0.1,0.6,0.1,0.3,25.5,84.3,-1111.1,-1111.1,16.5,11.8,1125,0,26.9,300,638,398,7,15,3,-2222,1,1,1,1,0.4966855,-9.599354,-5.312567,-1.290976,-5.545391,-7.336172,12.51945,10.08231,5.055696,5.950811,5.471489,8.380051,-5.937281,-0.6911492,-11.9234,-9.767159,-16.51771,-19.22694,-13.44651,-12.12761,-13.7378,-4.920531,-19.20502,-5.655723,-15.73194,-18.18891,-12.07227,-10.73233,-12.21132,-0.2169078,-14.80005,-10.18515,-9.484424,-12.27818,-11.12854,-2.646458,-14.86456,-9.59656,-8.204869,-9.582755,-13.71674,-9.15507,-10.07949,-14.54807,-16.47684,-17.41245,-8.63351,-8.202901,-6.001057,-5.632238,-10.20387,-7.129046,-15.79261,-18.29044,-18.51351,-4.06959,-15.73759,-5.166451,-12.58105,-7.050622,-7.192426,-3.843514,-4.366354,-9.426097,0.2209917,-12.79885,-5.304577,-16.11318,-12.11859,-18.31765,-6.394269,-14.97539,-12.07185,-11.66593,-8.485994,-7.649083,-11.05276,-11.54749,-11.06547,-3.434936,-1.817488,-3.390802,-8.51128,-12.39302,-9.511744,-11.5598
50017,64.9,29287,43,9.2,98.3,0.3,0.8,0.3,0.5,21.4,69,19.9,23.2,20.6,5.5,2724,85.4,30.7,525,1845,2672,7,13,0,-2222,1,1,1,1,0.496728,-11.14188,-5.095557,-2.035854,-6.671461,-7.454393,10.27334,8.087207,4.9675,6.213269,6.757736,8.899588,-5.340191,-0.6911492,-13.3837,-8.09254,-31.70556,-18.38804,-12.15905,-11.1424,-8.60088,-4.200695,-18.12761,-6.068258,-16.85872,-18.40751,-14.88683,-10.64754,-8.167945,-0.2169434,-27.31621,-10.042,-8.730906,-12.75171,-10.72521,-2.621865,-13.90913,-9.519748,-4.837985,-8.919804,-11.85481,-8.61104,-13.6575,-16.85769,-15.63498,-14.86777,-7.847816,-8.864299,-5.42557,-4.863756,-10.69047,-6.643193,-16.41193,-17.44541,-17.6689,-3.418058,-15.82214,-5.167792,-15.65213,-7.020158,-7.18459,-3.096264,-4.362234,-11.46426,0.2229801,-11.42688,-4.984259,-15.27442,-11.53977,-17.57329,-3.881411,-14.15916,-13.64102,-16.15996,-8.522938,-6.401188,-8.955126,-13.52119,-10.32071,-3.07994,-0.3276462,-3.59621,-11.86567,-11.08149,-9.014818,-10.99037
51520,64.9,17335,1344,16.4,92.5,5.9,1.3,0.2,0.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,13.7,2165,5.8,34.6,419,1028,831,2,25,4,206286,1,1,1,1,0.4969845,-6.435019,-3.094157,-0.1956178,-5.830964,-5.227482,11.30825,14.38828,6.044154,6.977328,7.080144,8.771052,-4.453142,-6.907755,-13.15033,-5.690145,-16.13886,-12.58591,-9.783617,-8.984136,-10.5056,-3.199576,-10.34881,-5.791403,-4.989281,-16.23541,-11.21912,-10.06602,-7.159083,-0.2162385,-13.3072,-7.641655,-6.900658,-9.04556,-8.760779,-2.58415,-10.18907,-5.658267,-6.004861,-6.315813,-9.400023,-6.832081,-9.631332,-12.4559,-13.79231,-11.86974,-7.528761,-5.91643,-4.729629,-0.1539841,-9.282284,-3.814933,-14.67234,-15.60977,-15.83273,-1.393751,-13.48239,2.253863,-9.105358,-6.082071,-7.122043,-0.1111047,0.8320504,-7.110293,0.2363463,-12.82756,-3.187612,-13.42584,-9.612722,-12.34664,-4.117785,-13.81714,-12.43199,-25.23106,-8.339967,-5.441308,-8.091197,-10.75847,-8.680144,-2.302224,0.9786663,-2.22441,-9.039482,-9.004733,-5.258455,-9.181244
38009,64.9,6741,4,10.5,96.9,0.3,0.6,1.8,0.5,25.5,79.1,22.9,31,21.7,3.1,710,44.5,29.7,143,404,222,3,7,0,-2222,1,1,1,1,0.4967034,-14.50307,-5.260159,-2.17856,-7.237937,-7.563047,3.652777,4.471688,3.341867,4.888065,1.535133,7.912611,-5.292573,-6.907755,-13.6103,-13.69081,-31.70556,-18.57275,-12.31463,-11.4545,-13.02412,-6.138055,-15.6633,-6.897093,-16.59328,-18.48789,-15.20082,-10.83675,-11.58765,-0.2170672,-27.31621,-10.16483,-8.665049,-10.41639,-10.00127,-2.656448,-13.94621,-9.656863,-9.170976,-9.632549,-12.81611,-8.292231,-14.40172,-17.06726,-15.83115,-16.27863,-7.941356,-8.411346,-5.401116,-5.222744,-8.352314,-4.147684,-15.91426,-17.65513,-17.87816,-4.163831,-15.88874,-5.114746,-14.50551,-7.5202,-7.190813,-3.536458,-6.424897,-11.12624,0.2217769,-27.10555,-5.537579,-15.45915,-11.58024,-16.83352,-5.886022,-14.97246,-10.80376,-15.57372,-8.492358,-6.319521,-10.25027,-13.99122,-10.93145,-3.469708,-1.669312,-4.797388,-12.61002,-11.63207,-7.469356,-10.34592
29051,64.9,72757,186,9,87.3,10.2,1.7,0.4,1.1,19.1,80.2,20.9,24.6,22.5,5.9,4859,61.8,44,1673,4825,3484,7,80,7,18321,1,1,1,1,0.4968847,-10.79943,-3.451991,-0.8646533,-6.008856,-6.847787,6.169545,9.632124,5.607897,5.630763,5.869953,7.899245,-4.07289,-0.6911492,-13.19633,-9.76134,-18.78999,-16.76715,-10.53656,-9.543512,-11.27034,-4.051234,-11.83704,-6.456132,-16.00449,-18.48789,-13.06192,-10.58073,-10.00534,-0.2163131,-17.07231,-9.800778,-7.120776,-10.85194,-9.081223,-2.59281,-11.3508,-8.78076,-7.353125,-7.139543,-10.73926,-6.641016,-9.669949,-15.07463,-13.96268,-13.23388,-6.298877,-5.183065,-4.395606,-1.323647,-8.815735,-3.789334,-14.55124,-15.84503,-16.06823,-2.275554,-14.68369,-1.257013,-15.12919,-6.732074,-7.189097,-1.09965,-2.429865,-9.186118,0.256427,-13.06496,-3.208654,-13.65357,-9.800612,-15.29661,-4.620667,-13.79189,-10.30807,-19.8527,-8.297807,-5.158315,-8.535586,-13.50889,-10.63899,-2.537421,-0.025789,-2.758292,-8.985177,-9.370598,-4.443954,-9.331845
42011,64.9,396314,461,10.1,92.6,4.7,12,0.2,1.3,24.4,69.6,25.1,27.6,19,8.6,39720,67.1,44.4,9598,22104,20522,12,122,16,6177496,1,1,1,1,0.4970448,-7.954601,-2.402268,-0.1188375,-5.138288,-5.076496,21.15898,13.08473,6.290941,7.168972,7.168666,8.960391,-3.69769,-6.907755,-12.04156,-5.567893,-11.91575,-16.20239,-9.345947,-7.499394,-9.997655,-2.926374,-7.887987,-6.013659,-9.463974,-17.61749,-10.85593,-9.221025,-7.349426,-0.2162286,-13.61717,-9.029438,-6.295656,-6.766995,-8.557449,-2.175093,-10.81602,-4.098226,-5.716633,-5.793409,-9.583889,-5.499382,-11.00317,-13.16694,-13.45375,-9.107437,-5.171305,-4.635707,-4.04013,-1.039057,-9.360244,-2.883099,-13.75961,-15.26815,-15.49127,-1.401729,-13.74088,-1.74427,-9.778358,-5.399348,-7.052647,-0.2212069,-0.684809,-7.440688,0.3159829,-12.04319,-1.988958,-13.08958,-9.310924,-15.29756,-4.419434,-12.99011,-14.71046,-21.22027,-8.044514,-4.414282,-8.177629,-7.933682,-7.701815,-1.908137,1.010032,-0.894522,-6.262882,-7.430526,-3.802071,-8.71746
37015,64.9,19480,28,20.6,36.4,62.7,1.2,0.5,0.2,-1111.1,-1111.1,-1111.1,-1111.1,15.9,18.3,3972,20.5,5.1,645,1125,1285,0,24,0,788536,1,1,1,1,0.4980111,-7.58385,-5.170725,-1.916582,-6.583756,-7.328614,9.913568,10.55817,6.317732,5.632316,7.587697,8.910625,-5.910667,-0.6911492,-12.29562,-9.039792,-18.39818,-19.1732,-13.14227,-9.212709,-9.171605,-4.656702,-16.23083,-6.60021,-12.64542,-14.32258,-12.80372,-10.85541,-9.254776,-0.2166007,-11.95526,-10.1257,-9.24688,-11.49251,-10.52274,-2.606663,-14.61246,-8.297554,-7.758908,-8.946918,-12.22929,-9.438758,-9.452237,-15.84339,-16.41964,-15.26371,-8.470586,-8.250997,-6.130145,-4.533975,-9.480984,-2.142307,-15.01434,-18.2079,-18.45168,-3.665892,-9.603703,-3.524458,-11.72293,-6.52414,-7.184055,-2.851737,-4.313465,-7.895321,0.2212863,-14.54443,-4.744023,-16.05976,-12.22966,-17.65723,-6.139863,-14.88479,-10.90248,-12.90221,-8.480241,-5.693924,-10.82778,-8.969775,-11.54587,-3.357711,-1.700164,-4.102113,-9.748047,-12.23556,-8.424577,-11.18436
36085,64.9,464573,7944,10.1,80.3,10.8,14.3,0.4,7.3,28.3,77.8,22.6,20.9,27.3,6.6,54159,147.7,61.1,11713,25927,26544,3,145,35,11161,1,2,1,1,0.500165,-6.004675,-1.856466,0.7206107,-4.476569,-5.615936,17.78647,12.04476,5.514191,7.061019,6.115355,8.780227,-3.564528,-6.907755,-9.401607,-6.001443,-16.68752,-12.55619,-8.827771,-6.087946,-9.369447,-1.688151,-11.18609,-5.334798,-8.245054,-18.28192,-9.855304,-9.648332,-8.389862,-0.2148012,-10.69751,-8.776076,-4.80291,-7.026251,-2.224338,-1.658859,-9.951683,-6.488261,-3.631538,-4.835232,-7.86218,-4.724427,-9.312933,-12.57773,-8.253555,-10.37887,-4.24768,-4.473282,-3.941241,-1.090794,-8.662939,-2.253198,-17.45284,-8.391981,-13.75714,0.5963793,-10.62627,-1.835002,-7.730958,-6.213998,-6.969111,0.4685155,-0.941148,-6.542253,0.3337872,-11.826,0.6653503,-10.40159,-7.536103,-13.49637,-4.240603,-19.81974,-13.34502,-9.990587,-8.567521,-4.284833,-6.403238,-8.895271,-8.258574,-0.4614779,2.032862,-2.068392,-6.463767,-5.893768,-2.941576,-6.893193
34041,64.9,110376,308,6.1,93.9,3,5.5,0.1,2.2,26.3,69.4,24.5,24.8,19.3,6.7,9745,63.4,44.4,2235,5671,5328,6,61,4,485833,1,1,1,1,0.4969794,-8.427638,-2.891122,-0.2406802,-3.410799,-4.903722,15.59001,10.54358,5.942568,6.895783,6.745107,8.571508,-4.042355,-1.115092,-11.75435,-6.540878,-15.60501,-14.38791,-10.21057,-5.27631,-10.80178,-3.130666,-10.3447,-5.879248,-8.678353,-17.46379,-11.10266,-9.995906,-6.5769,-0.2162144,-13.88736,-7.792768,-6.745964,-3.915612,-4.094332,-2.189722,-11.55547,-6.201818,-5.978208,-7.362156,-6.722629,-6.253919,-11.50881,-13.41118,-13.62906,-7.762683,-5.747997,-5.195916,-4.358388,-2.235574,-10.98641,-4.580568,-13.92735,-15.44496,-15.66811,-1.816253,-12.60323,-2.132969,-8.979669,-6.933192,-6.739315,-1.891056,-1.619702,-8.847734,0.2692754,-13.11345,-0.5412,-13.26334,-9.452346,-15.11397,-4.924393,-12.92934,-15.57602,-11.55262,-8.11738,-4.361447,-6.784553,-8.310083,-8.037372,-2.299338,0.8528177,-2.147016,-8.230062,-8.16515,-4.432774,-9.084703
54061,64.8,84386,234,15.3,92.8,3.5,1.2,0.2,2.3,18.3,76.9,24.2,23.1,19.4,7.9,9191,209.8,111.4,1437,6380,4909,6,51,7,5549679,1,1,1,1,0.4971178,-10.67352,-2.666771,-0.8245316,-5.085288,-4.932639,17.35357,12.678,6.572176,6.663338,7.440151,9.043456,-4.052006,-0.6911492,-13.44298,-7.060405,-14.5222,-14.01653,-9.840544,-4.693161,-10.30073,-3.470198,-12.72275,-5.712418,-13.80937,-18.15671,-10.16643,-9.347268,-8.194371,-0.2167475,-12.80455,-9.15327,-6.462512,-8.649896,-3.706963,-2.327734,-11.44356,-8.517628,-5.940156,-6.596846,-10.08525,-6.117253,-11.38302,-12.47488,-13.40578,-13.65086,-8.984725,-5.079977,-4.405357,-2.218923,-10.1457,-4.233464,-13.60911,-15.22655,-15.4497,-1.430575,-9.597458,-1.607959,-8.782629,-7.240251,-6.74722,-1.04019,-0.9482826,-8.59542,0.2409266,-11.97815,-1.496179,-12.89149,-9.192644,-14.70764,-4.258706,-12.86287,-13.91604,-16.80606,-7.985284,-5.043621,-7.49133,-7.371947,-7.274828,-2.913242,0.6231449,-2.707928,-7.873108,-8.749701,-4.431753,-8.847402
13063,64.8,267966,1879,13.9,30.9,62.1,10.3,0.3,5.1,26.8,82.1,26,27,23.6,5.8,42397,37.7,21.6,9076,15024,13365,1,83,144,435562,1,1,1,1,0.4972503,-7.204514,-2.715635,0.1643731,-4.971513,-5.985058,20.19984,14.8367,4.349047,6.581505,5.006808,8.642134,-3.926495,-6.907755,-13.52897,-6.281859,-16.43144,-15.88765,-9.572106,-8.781522,-10.27797,-2.22835,-10.82303,-4.936744,-12.73156,-18.48789,-11.67558,-10.36306,-9.46712,-0.2165036,-14.71379,-8.870137,-6.233758,-10.17611,-8.299934,-2.288721,-11.11206,-6.857756,-4.81262,-6.029795,-9.115506,-7.049004,-9.953354,-13.7373,-13.13636,-10.58884,-9.349581,-4.963529,-4.309366,-1.077879,-8.298658,-3.071413,-14.90068,-14.94787,-15.171,-1.022135,-14.95758,0.8487958,-11.45285,-7.228307,-7.162869,-0.8691203,-1.216657,-7.843101,0.2773686,-13.6971,-2.564644,-12.7741,-8.997633,-14.97129,-4.349327,-14.15095,-9.762057,-30.44861,-8.376448,-5.027644,-6.879066,-11.55616,-9.748911,-2.105008,1.326253,-2.784917,-8.342382,-7.458848,-4.175591,-8.500374
45091,64.8,190097,279,11.3,77.9,19.4,2.9,0.8,1.2,23,75.9,22.2,27.1,25.1,7.6,21427,50.5,26.3,6353,11050,9314,2,118,104,3064700,1,1,1,1,0.4969786,-5.671073,-2.763222,-0.5234725,-4.677867,-6.326427,19.03197,12.70533,5.811332,7.006058,6.856008,9.064919,-4.057425,-0.6911492,-12.51271,-6.53969,-14.97172,-16.33881,-10.11529,-3.445745,-7.420538,-2.947586,-7.541629,-5.956134,-10.07314,-15.53862,-11.02591,-10.13282,-8.046103,-0.2144265,-12.80719,-9.598299,-6.322833,-9.785723,-8.573463,-2.288865,-11.13745,-7.594702,-5.404509,-6.019235,-9.144845,-6.314402,-8.897323,-12.88888,-8.150139,-7.925881,-5.8478,-5.1601,-4.326299,-2.067532,-10.01554,-3.911864,-14.05537,-14.29003,-10.01934,-1.041514,-9.405137,-0.2928362,-12.38376,-6.494364,-7.10419,-0.5682071,-1.753864,-7.162736,0.2650274,-12.39012,-2.179754,-13.22535,-9.443581,-7.881811,-4.612179,-13.05129,-10.58948,-11.36035,-8.174425,-5.120508,-8.225603,-12.38818,-9.118276,-2.195393,0.6911142,-3.00933,-7.853142,-6.560667,-4.419443,-9.005795
23023,64.8,36962,146,8.3,96.9,1.1,1.5,0.4,0.6,19.4,74.8,19.9,23.1,18.8,5.6,3259,70.3,37.9,815,2581,2606,3,18,4,58603,1,1,1,1,0.474304,-5.846071,-3.555794,-1.699501,-7.22624,-5.598865,14.93017,8.399061,4.414196,5.539262,5.639143,8.818922,-4.592456,-0.6911492,-13.65031,-7.613508,-31.70556,-15.10337,-11.05907,-9.731347,-6.398805,-2.38718,-11.6297,-6.373432,-7.112598,-18.52789,-13.37181,-7.335059,-6.046025,-0.2172603,-27.31621,-7.285655,-7.684903,-11.00238,-4.655179,-2.499941,-12.33537,-8.76295,-2.809561,-7.881393,-3.923158,-6.660866,-10.8365,-15.84414,-14.61829,-14.87691,-6.769651,-6.508815,-4.891359,-3.778057,-8.935393,-4.457161,-13.63134,-16.43188,-15.05603,-2.477904,-15.93765,-3.914624,-8.223711,-5.717002,-6.617727,-2.320223,-2.941095,-9.250221,0.2420506,-14.50664,-0.9782594,-14.25427,-10.47402,-15.46677,-2.40728,-18.4908,-25.88291,-11.52794,-8.464071,-5.668974,-8.161341,-14.03388,-5.307084,-3.023192,0.2523099,-3.642819,-8.366446,-9.593836,-5.792127,-9.848741
40027,64.8,224898,419,10.2,84,4.3,4.8,4.4,3.4,23.4,84.4,20,24.1,23.1,4.7,28553,50.7,46.2,4398,13947,11296,3,66,54,18534,1,1,1,1,0.4969765,-12.32274,-3.485308,-0.9587551,-6.453471,-6.524576,13.59083,9.002234,5.232776,6.892861,7.340883,8.466534,-3.889696,-0.6911492,-12.88505,-7.964294,-31.70556,-16.34332,-10.03325,-9.269804,-10.61614,-3.508712,-15.07561,-6.915986,-14.98465,-13.89895,-13.0142,-10.8784,-9.974198,-0.2163907,-27.31621,-10.17458,-6.687768,-12.04913,-8.833946,-2.510089,-11.94219,-7.916336,-6.96412,-7.026046,-10.2392,-6.34841,-11.38538,-14.82991,-12.56324,-14.45486,-6.051067,-4.898667,-4.280701,-2.204843,-10.07394,-3.899503,-15.19018,-15.41769,-15.64085,-1.610697,-15.89444,-4.030639,-12.50011,-7.35375,-7.184782,-1.262063,-3.679235,-8.048297,0.2529409,-13.66921,-2.788522,-13.22992,-9.407511,-15.20258,-5.544892,-13.93845,-10.5054,-13.71668,-8.412933,-4.978229,-8.399289,-13.98386,-11.76213,-2.320233,0.6121452,-3.640014,-9.71252,-8.882586,-4.094824,-9.026596
46103,64.8,93580,34,13.1,87.3,1,2.8,8.2,0.8,20.2,77.8,19,23.8,23.2,5.4,11348,93,71.6,1951,5145,3361,9,41,162,172555,1,1,1,1,0.4968092,-14.81551,-3.838181,-1.681235,-6.633224,-7.264266,6.917461,5.381545,5.694391,5.912465,2.857358,8.686689,-4.12985,-0.6911492,-13.6103,-8.053181,-31.70556,-17.162,-10.34813,-10.08585,-11.08664,-3.488901,-15.85299,-7.277973,-17.70445,-18.48789,-13.83036,-10.7858,-10.16485,-0.2170718,-27.31621,-10.00767,-7.539545,-11.81055,-9.580825,-2.485626,-12.73305,-8.717831,-7.414705,-7.501039,-10.82965,-6.694473,-12.36954,-15.65448,-14.41949,-15.25465,-6.472836,-5.302525,-4.497502,-3.661263,-10.07605,-5.408228,-15.45713,-16.24222,-16.46537,-2.301938,-15.89683,-2.608124,-19.10342,-7.030092,-7.167862,-1.836613,-3.197989,-9.517361,0.2295493,-27.10555,-3.990794,-14.04856,-10.18394,-15.60198,-4.75328,-14.202,-13.05764,-30.44861,-8.447487,-5.20805,-8.900308,-13.99282,-10.04462,-2.807229,0.0555273,-4.697556,-10.57771,-9.732147,-4.538784,-9.815949
55127,64.7,99844,180,8,97.5,0.8,8.2,0.3,0.8,17.7,78.3,23.3,26.9,21.4,5.2,9758,45.1,38.1,2318,6527,5730,14,76,19,680361,1,1,1,1,0.4967983,-8.361997,-4.004119,-0.5193548,-4.402294,-6.878304,12.00919,10.18413,6.140548,6.846639,6.877269,9.341748,-4.347106,-0.6911492,-13.4717,-10.44583,-16.78404,-14.98887,-10.71059,-10.1586,-11.29444,-3.751567,-9.742607,-4.723116,-9.056421,-18.48789,-12.34044,-10.35586,-9.712481,-0.2169112,-15.15935,-9.570271,-7.60202,-8.269371,-4.610399,-2.58094,-12.79777,-8.436972,-5.897875,-7.877403,-10.62935,-7.154333,-11.27769,-14.76299,-10.10123,-11.50261,-6.626263,-5.853677,-4.644841,-2.446594,-8.442658,-4.006019,-15.03241,-16.43651,-16.57732,-2.097379,-15.89099,-4.263724,-9.807937,-6.015693,-7.174789,-1.887853,-1.780825,-7.987199,0.2383494,-14.35995,-4.276328,-14.20176,-10.37732,-16.01072,-4.857716,-14.99651,-12.66371,-15.80763,-8.416306,-5.461956,-8.925475,-9.225606,-9.515821,-2.198618,0.2638903,-1.527274,-8.743556,-7.877844,-5.008136,-8.333086
48123,64.7,20507,23,19,88.2,10.7,29.3,0.6,0.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,3388,29.3,14.6,422,1128,854,0,35,8,-2222,1,1,1,1,0.4966792,-10.93185,-5.724482,-1.719343,-4.745165,-7.61517,8.695759,8.208759,5.051045,5.787004,7.148221,8.435629,-5.983772,-6.907755,-10.62249,-9.476841,-16.11583,-17.06119,-13.10813,-6.118212,-14.27537,-4.87117,-9.635492,-5.588173,-12.20463,-15.86137,-11.90514,-10.85602,-12.99183,-0.2170038,-14.39818,-10.1631,-9.849998,-11.8408,-11.17955,-2.658746,-15.26895,-9.087126,-7.848397,-9.379477,-10.65815,-9.450828,-11.53679,-14.173,-16.98516,-17.62167,-8.660287,-6.956272,-5.016872,-5.540335,-9.775041,-7.20009,-15.29866,-31.67657,-34.82646,-3.897758,-15.77918,-5.191365,-12.11652,-7.508301,-7.191732,-3.639901,-4.536084,-12.26365,0.2217357,-12.54023,-4.216653,-16.62972,-12.87771,-19.04589,-6.829619,-15.63197,-9.347088,-30.44861,-8.525623,-7.464122,-9.788887,-12.94785,-10.76664,-3.403633,-2.021103,-4.428444,-11.22396,-6.994554,-9.498918,-11.68064
21105,64.7,5075,21,14.7,89.1,9.8,1,0.2,0.1,-1111.1,-1111.1,-1111.1,-1111.1,25.4,8.6,760,19.7,19.7,165,345,273,2,10,0,-2222,1,1,1,1,0.4972591,-5.887168,-5.06983,-0.9160458,-5.903791,-7.393799,10.23206,11.50696,4.937652,6.650806,6.377617,8.772587,-5.933433,-0.6911492,-13.6103,-8.6971,-16.38584,-18.79726,-12.87078,-11.59455,-10.70696,-4.487141,-17.54132,-5.511456,-13.04386,-18.48789,-12.14795,-10.62493,-11.55327,-0.2161531,-13.02644,-10.07419,-8.289894,-9.317855,-10.17711,-2.605782,-14.44393,-9.614935,-7.134374,-8.945438,-12.47016,-9.452466,-12.62457,-14.44531,-16.05324,-16.92838,-8.278293,-7.713986,-5.529721,-5.378769,-9.114862,-7.005682,-15.31912,-17.86737,-18.09066,-2.999951,-15.49615,-4.189654,-11.63219,-7.464404,-7.193101,-2.641714,-4.43499,-11.86854,0.2220564,-15.10109,-3.917561,-15.7007,-11.98303,-12.59792,-5.782359,-14.85649,-14.15418,-18.18914,-8.478966,-7.6587,-9.887587,-11.2083,-11.43161,-3.382389,-1.245197,-2.880202,-11.61573,-7.782215,-8.397395,-10.67121
40065,64.7,26518,33,14.9,86.5,7.9,18.2,2,1.6,30.6,77.9,25.4,30.4,25.5,10.4,4971,60.3,49,521,1513,1160,0,40,23,-2222,1,1,1,1,0.4967444,-30.69147,-4.420913,-1.778784,-6.90534,-7.403056,5.453147,7.213225,2.432961,4.917432,5.874351,7.092914,-4.472386,-0.6911492,-13.57623,-9.161712,-17.47489,-17.74611,-11.12454,-10.48576,-11.8531,-5.003673,-22.98513,-7.202607,-15.7725,-13.22573,-14.39647,-10.92235,-11.1863,-0.2170448,-15.75723,-10.2222,-8.137856,-14.50739,-10.23256,-2.611174,-13.34054,-9.650438,-8.799993,-8.788412,-11.71325,-7.356425,-13.42309,-15.14334,-15.00529,-15.9341,-7.183649,-6.022386,-4.783802,-4.828579,-12.44026,-6.119946,-15.7187,-16.82827,-17.05139,-2.891226,-15.91289,-5.016417,-11.38045,-7.529273,-7.193317,-2.856632,-4.787138,-10.32926,0.2241004,-16.52902,-3.862279,-14.63393,-10.76558,-16.13271,-6.587566,-14.82655,-9.451465,-14.86661,-8.472643,-5.537252,-8.739282,-14.0005,-12.67029,-3.094882,-0.4532268,-4.466659,-11.63061,-10.69374,-5.322455,-10.45632
51089,64.7,56501,148,13.5,76,22.6,5.4,0.3,0.6,29.7,83.9,22.6,27.3,29.1,8.9,8077,10.6,17.7,1674,3298,2558,2,53,52,1028572,1,1,1,1,0.4967881,-7.964305,-3.701063,-1.257685,-6.003951,-6.189504,14.34165,11.79854,5.93803,7.011914,7.283559,9.048844,-4.596222,-6.907755,-12.56174,-7.409582,-16.09725,-17.3902,-11.40177,-9.606079,-12.07265,-4.115704,-4.989257,-6.288398,-13.11205,-14.06689,-12.94306,-10.29053,-10.34583,-0.2158062,-14.39908,-8.514909,-7.68056,-13.85718,-9.656883,-2.516833,-11.78175,-6.48468,-6.758,-7.939099,-7.801658,-8.368181,-12.69169,-13.99944,-14.64317,-9.274615,-9.402817,-6.258744,-4.823804,0.1281545,-11.79364,-4.347728,-14.42177,-16.46063,-16.6837,-2.674915,-13.10992,1.396643,-11.33997,-6.897058,-7.167732,-2.302363,-2.208344,-10.06966,0.2269456,-13.67973,-5.23375,-14.27664,-10.47055,-16.29164,-4.578303,-13.54842,-12.08583,-14.48664,-8.269906,-5.369542,-9.043451,-9.935448,-9.535125,-3.058755,0.2949123,-3.543164,-10.84095,-7.206905,-5.762756,-10.09569
30089,64.7,11057,4,17.1,93.1,0.2,2.1,4.5,0.3,26.3,75.7,21,19.9,19.3,8.7,2313,63.3,9,287,829,557,5,14,1,4291,1,1,1,1,0.496828,-9.714925,-6.946601,-3.46419,-7.506099,-7.617761,12.86569,8.268248,0.826055,5.368444,6.425251,7.889786,-6.00925,-0.6911492,-13.6103,-11.51003,-31.70556,-20.92331,-14.36913,-13.80202,-15.07312,-4.858324,-19.02163,-7.319947,-7.611212,-18.48789,-17.38423,-10.97109,-13.47394,-0.2170958,-27.31621,-10.23845,-11.11401,-12.32318,-13.16991,-2.668745,-16.53257,-9.741134,-8.203318,-11.12422,-14.63076,-11.17437,-15.96854,-19.37985,-18.1652,-18.95164,-10.22921,-9.095391,-6.35011,-7.210551,-14.59848,-8.808652,-17.60284,-19.96807,-20.19117,-5.76717,-15.9128,-7.205236,-17.7978,-7.436662,-7.194978,-5.452068,-6.574642,-14.03819,0.2206369,-27.10555,-7.357839,-17.80996,-14.13378,-20.51825,-6.673713,-16.71534,-10.42476,-14.80286,-8.553661,-7.710476,-12.09932,-14.00017,-13.48331,-3.492401,-2.656859,-4.84565,-14.17686,-13.47931,-11.02435,-13.61148
